5 188 491 172 91 182 5	7
5 189 489 172 90 181 5	7
5 190 487 173 90 180 5	7
5 191 485 173 89 179 5	7
5 192 483 173 89 178 5	7
5 193 482 174 89 178 5	7
5 194 480 174 88 177 5	7
5 195 479 175 88 176 5	7
5 196 478 175 87 175 5	7
5 197 477 175 87 174 5	7
5 198 476 176 87 174 5	7
5 199 475 176 86 173 5	7
5 200 474 177 86 172 5	7
5 201 473 177 85 171 5	7
5 202 472 177 85 171 5	7
5 203 472 177 85 170 5	7
5 204 471 177 85 170 5	7
5 205 470 177 84 169 5	7
5 206 470 177 84 169 5	7
5 207 469 177 84 169 5	7
5 208 469 176 84 169 5	7
5 209 468 176 84 169 5	7
5 210 468 176 84 169 5	7
5 211 468 175 84 168 5	7
5 212 468 175 84 168 5	7
5 213 467 174 84 168 5	7
5 214 467 174 83 167 5	7
5 215 466 174 83 167 5	7
5 216 466 173 83 166 5	7
5 217 466 173 82 165 5	7
5 218 466 173 82 165 5	7
5 219 466 173 82 164 5	7
5 220 466 173 81 163 5	7
5 221 466 173 81 163 5	7
5 222 466 173 81 162 5	7
5 223 466 173 81 162 5	7
5 224 466 173 80 161 5	7
5 225 466 173 80 161 5	7
5 226 466 173 80 160 5	7
5 227 466 173 80 160 5	7
5 228 466 173 80 160 5	7
5 229 466 172 80 160 5	7
5 230 466 172 80 160 5	7
5 231 466 172 80 160 5	7
5 232 465 171 79 159 5	7
5 233 465 171 79 159 5	7
5 234 465 171 79 159 5	7
5 235 465 171 79 159 5	7
5 236 465 171 79 158 5	7
5 237 465 171 79 158 5	7
5 238 464 171 79 158 5	7
5 239 464 171 78 157 5	7
5 240 464 171 78 157 5	7
5 241 465 171 78 156 5	7
5 242 465 171 78 156 5	7
5 243 465 171 78 156 5	7
5 244 466 171 78 156 5	7
5 245 466 171 77 155 5	7
5 246 467 171 77 155 5	7
5 247 467 171 77 155 5	7
5 248 468 171 77 155 5	7
5 249 469 171 77 155 5	7
5 250 470 171 77 155 5	7
5 251 471 171 77 155 5	7
5 252 471 171 77 155 5	7
5 253 472 171 77 155 5	7
5 254 473 171 77 155 5	7
5 255 474 170 77 155 5	7
5 256 475 170 77 155 5	7
5 257 475 170 77 154 5	7
5 258 476 170 77 154 5	7
5 259 477 169 77 154 5	7
5 260 478 169 77 154 5	7
5 261 478 169 76 153 5	7
5 262 479 169 76 153 5	7
5 263 479 169 76 152 5	7
5 264 479 169 76 152 5	7
5 265 480 170 75 151 5	7
5 266 480 170 75 151 5	7
5 267 480 170 75 150 5	7
5 268 480 170 74 149 5	7
5 269 481 171 74 148 5	7
5 270 482 171 74 148 5	7
5 271 482 171 73 147 5	7
5 272 483 171 73 146 5	7
5 273 484 171 73 146 5	7
5 274 486 171 72 145 5	7
5 275 487 171 72 145 5	7
5 276 488 171 72 144 5	7
5 277 489 171 72 144 5	7
5 278 490 171 71 143 5	7
5 279 492 170 71 143 5	7
5 280 493 170 71 143 5	7
5 281 494 170 71 143 5	7
5 282 494 170 71 143 5	7
5 283 495 170 71 143 5	7
5 284 496 170 71 143 5	7
5 285 496 170 71 142 5	7
5 286 497 170 71 142 5	7
5 287 497 171 71 142 5	7
5 288 497 171 71 142 5	7
5 289 497 171 71 142 5	7
5 290 497 171 71 142 5	7
5 291 497 171 70 141 5	7
5 292 497 171 70 141 5	7
5 293 497 171 70 141 5	7
5 294 497 171 70 141 5	7
5 295 498 171 70 141 5	7
5 296 499 171 70 141 5	7
5 297 499 170 70 141 5	7
5 298 500 170 71 142 5	7
5 299 501 170 71 142 5	7
5 300 501 169 71 142 5	7
5 301 502 169 71 142 5	8
